TKE,Take Air Line,ISLAND BIRD,France
TKX,Tropical International Airways,TROPEXPRESS,Saint Kitts and Nevis
LLR,Thai Sky Airlines,THAI SKY AIR,Thailand
TLA,Translift Airways,TRANSLIFT,Ireland
TLF,Transport Africa,TRANS-LEONE,Sierra Leone
TLL,Trans Atlantic Airlines,ATLANTIC LEONE,Sierra Leone
TLO,Eagle Canyon Airlines,TALON AIR,United States
TLP,Tulip Air,TULIPAIR,Netherlands
TAJ,Tunisavia,TUNISAVIA,Tunisia
TLS,TLC Air,TEALSY,United States
TLT,Turtle Airways,TURTLE,Fiji
TLV,Travelair,PAJAROS,Uruguay
TLX,Telesis Transair,TELESIS,United States
TLY,Top Fly,TOPFLY,Spain
TMA,Trans Mediterranean Airlines,TANGO LIMA,Lebanon
TMD,Transmed Airlines,,Egypt
TMG,Tri-MG Intra Asia Airlines,TRILINES,Indonesia
TMH,Taxis Turisticos Marakame,TAXIMARAKAME,Mexico
TMI,Tamir Airways,TAMIRWAYS,Israel
TMK,Tomahawk Airways,TOMAHAWK,United States
TML,Transports et Travaux A¨¦riens de Madagascar,TAM AIRLINE,Madagascar
TMM,TMC Airlines,WILLOW RUN,United States
TMQ,TRAM,TRAM AIR,Mauritania
TMR,Timberline Air,TIMBER,Canada
TMS,Temsco Helicopters,TEMSCO,United States
TMT,Trans Midwest Airlines,TRANS MIDWEST,United States
TMX,Tramon Air,TRAMON,South Africa
TMY,Transportes A¨¦reos del Mundo Maya,MUNDO MAYA,Mexico
TMZ,Transporte Amazonair,TRANS AMAZON,Venezuela
TNB,Trans Air-Benin,TRANS-BENIN,Benin
TNE,Taxis A¨¦reos del Noroeste,TAXINOROESTE,Mexico
TNF,Transafricaine,TRANSFAS,Burkina Faso
TNG,Tennessee Air National Guard?164th Airlift Group,,United States
TNI,Transair International Linhas A¨¦reas,TRANSINTER,United States
TNL,Tengeriyn Ulaach Shine,SKY HORSE,Mongolia
TNM,Tiara Air,TIARA,Aruba
TNP,Transped Aviation,TRANSPED,Austria
TNR,Tanana Air Services,TAN AIR,United States
TNT,Trans North Turbo Air,TRANS NORTH,Canada
TNV,Transnorthern,TRANSNORTHERN,United States
TNW,Trans Nation Airways,TRANS-NATION,Ethiopia
TNX,Trener Ltd,TRAINER,Hungary
TNY,Twin Town Leasing Company,TWINCAL,United States
TOB,Tobruk Air,TOBRUK AIR,Libya
TOJ,TOJ Airlines,TOJ AIRLINE,Tajikistan
TOL,Tol-Air Services,TOL AIR,United States
TOM,Thomson Airways,TUI AIR[32],United Kingdom
TOP,Top Air,AIR TOP,Indonesia
TOR,Toronto Airways,TORONTAIR,Canada
TOS,Tropic Air,TROPISER,Belize
TOT,Totavia,,Canada
TOW,Tower Air,TEE AIR,United States
TOY,Toyota Canada,TOYOTA,Canada
TPA,TAMPA,TAMPA,Colombia
TPD,Top Speed,TOP SPEED,Austria
TPF,Taxis A¨¦reos del Pac¨ªfico,TAXIPACIFICO,Mexico
TPG,Transportes A¨¦reos Pegaso,TRANSPEGASO,Mexico
TPL,TAR Interpilot,INTERPILOT,Mauritania
TPM,Transpa¨ªs A¨¦reo,TRANSPAIS,Mexico
TPN,Transportaci¨®n A¨¦rea del Norte,AEREA DELNORTE,Mexico
TPP,Transpac Express,TRANS EXPRESS,Australia
TPR,Taxis A¨¦reos De Parral,TAXIS PARRAL,Mexico
TPS,TAPSA?Transportes A¨¦reos Petroleros,TAPSA,Argentina
TPT,Transportes A¨¦reo del Sureste,TASSA,Mexico
TPU,Trans American Airlines?(Trans Am),TRANS PERU,Peru
TPV,Thai Pacific Airlines Business,THAI PACIFIC,Thailand
TPX,Transportes A¨¦reos De Xalapa,TRANSXALAPA,Mexico
TPY,Trans-Provincial Airlines,TRANS PROVINCIAL,Canada
TPZ,Transportes La Paz,TRANSPAZ,Mexico
TQN,Taquan Air Services,TAQUAN,United States
TQR,Transportaci¨®n A¨¦rea De Quer¨¦taro,TRANSQUERETARO,Mexico
TNA,TransAsia Airways,,Taiwan
TVF,Transavia France,FRANCE SOLEIL,France
TRA,Transavia Holland,TRANSAVIA,Netherlands
TRC,Trans Air Charter,TRACKER,United States
TCV,TACV,CABOVERDE,Cape Verde
TRD,Trans Island Air,TRANS ISLAND,Barbados
TRF,Taxi Air Fret,TAXI JET,France
TRG,TRAGSA (Medios A¨¦reos),,Spain
TRJ,Trans Euro Air,HIGH TIDE,United Kingdom
TRM,Transport Aerien de Mauritanie,SOTRANS,Mauritania
TRO,Tropic Airlines-Air Molokai,MOLOKAI,United States
TRQ,Turdus Airways,HUNTER,Netherlands
TRR,Tramson Limited,TRAMSON,Sudan
TRT,Trans Arabian Air Transport,TRANS ARABIAN,Sudan
TRU,Triangle Airline (Uganda),TRI AIR,Uganda
TRW,Transwestern Airlines of Utah,TRANS-WEST,United States
TRY,Tristar Airlines,TRISTAR AIR,United States
TRZ,TransMeridian Airlines,TRANS-MERIDIAN,United States
TSA,Transair France,AIRTRAF,France
TSD,TAF-Linhas A¨¦reas,TAFI,Brazil
TSE,Transmile Air Services,TRANSMILE,Malaysia
TSG,Trans-Air-Congo,TRANS-CONGO,Republic of the Congo
TSI,Transport'air,TRANSPORTAIR,France
TSJ,Trast Aero,TRAST AERO,Kyrgyzstan
TSK,Trast Aero,TOMSK-AVIA,Kyrgyzstan
TSL,Thai Aviation Services,THAI AVIATION,Thailand
SBT,Taftan Airlines,TAFTAN,Iran
ABS,Transwest Air,ATHABASKA,Canada
TSM,Trans Sayegh Airport Services,,Lebanon
TSN,Trans-Air Services,AIR TRANS,Nigeria
TSO,Transaero Airlines,TRANSOVIET,Russia
TSP,Transportes A¨¦reos Inter,TRANSPO-INTER,Guatemala
TSR,Trans Service Airlift,TRANS SERVICE,Democratic Republic of Congo
TSS,Tri-State Aero,TRI-STATE,United States
TST,TRAST,TRAST,Kazakhstan
TSV,Tropair Airservices,TROPIC,United Kingdom
TSW,Transwings,SWISSTRANS,Switzerland
TSX,Thai Star Airlines,THAI STAR,Thailand
TSY,Tristar Air,TRIPLE STAR,Egypt
TTA,TTA?- Sociedade de Transporte e Trabalho A¨¦reo,KANIMANBO,Mozambique
TTC,Transteco,TRANSTECO,Angola
TTH,Tarhan Tower Airlines,,Turkey
TTL,Total Linhas A¨¦reas,TOTAL,Brazil
TTP,Triple O Aviation,MIGHTY WING,Nigeria
TTR,Transportaciones Y Servicios A¨¦reos,TRANSPORTACIONES,Mexico
TTS,Transporte A¨¦reo T¨¦cnico Ejecutivo,TECNICO,Mexico
TUA,Turkmenhovayollary,TURKMENISTAN,Turkmenistan
TUC,Turismo A¨¦reo de Chile,TURICHILE,Chile
TUI,Tuninter,,Tunisia
TUL,Tulpar Air,URSAL,Russia
TUM,Tyumenspecavia,TUMTEL,Russia
TUO,Taxi A¨¦reo Tur¨ªstico,TURISTICO,Mexico
TUX,Tulpar Air Service,TULPA,Kazakhstan
TUZ,Tuna Aero,TUNA,Sweden
TVA,Trans America Airlines,TRANS-AMERICA,United States
TVH,Trabajos A¨¦reos Vascongados,TRAVASA,Spain
TVI,Tiramavia,TIRAMAVIA,Moldova
TVL,Travel Service,TRAVEL SERVICE,Hungary
TVO,Transavio,TRANS-BALLERIO,Italy
TVR,Tavrey Airlines,TAVREY,Ukraine
TVS,Travel Service,SKYTRAVEL,Czech Republic
TWB,T'way Air,TWAYAIR,Republic of Korea
TWE,Transwede Airways,TRANSWEDE,Sweden
TWJ,Twinjet Aircraft Sales,,United Kingdom
TWL,Tradewinds Aviation,TRADEWINDS CANADA,Canada
TWM,Transairways,,Mozambique
TWO,Twente Airlines,COLIBRI,Netherlands
TWW,Trans Air Welwitchia,WELWITCHIA,Angola
TXA,Texair Charter,OKAY AIR,United States
TXC,TransAVIAexport Airlines,TRANSEXPORT,Belarus
TXE,Transilvania Express,TRANSAIR EXPRESS,Romania
TXL,Taxi A¨¦reo Cozatl,TAXI COZATL,Mexico
TXM,Taxi A¨¦reo de M¨¦xico,TAXIMEX,Mexico
TXN,Texas National Airlines,TEXAS NATIONAL,United States
TXO,Taxis A¨¦reos de Sinaloa,TAXIS SINALOA,Mexico
TXR,Taxirey,TAXIREY,Mexico
TXS,Texas Airlines,TEXAIR,United States
TXT,Texas Air Charters,TEXAS CHARTER,United States
TXZ,Tex Star Air Freight,TEX STAR,United States
TYF,Tayflite,TAYFLITE,United Kingdom
TYG,Trygg-Flyg,TRYGG,Sweden
TYW,Tyrol Air Ambulance,TYROL AMBULANCE,Austria
TZE,Transporte A¨¦reo Ernesto Saenz,TRANSPORTE SAENZ,Mexico
TZK,Tajikistan International Airlines,TAJIKSTAN,Tajikistan
BLI,Thyssen Krupp AG,BLUELINE,Germany
BLX,TUIfly Nordic,BLUESCAN,Sweden
BOL,Transportes A¨¦reos Bolivianos,BOL,Bolivia
BOX,Tiphook PLC,BOX,United Kingdom
CHE,Top Flight Air Service,CHECK AIR,United States
CLR,Trans America,CLINTON AIRWAYS,United States
CLU,Triple Alpha,CAROLUS,Germany
CTP,Tashkent Aircraft Production Corporation,CORTAS,Uzbekistan
CWT,Texas Airways,TEXAS AIRWAYS,United States
DCL,Transportes A¨¦reos Don Carlos,DON CARLOS,Chile
DOT,Telnic Limited,DOT TEL,United Kingdom
DRC,Triton Airlines,TRITON AIR,Canada
DTA,TAAG Angola Airlines,DTA,Angola
DTH,Tassili Airlines,TASSILI AIR,Algeria
EAR,Transporte Ejecutivo A¨¦reo,EJECUTIVO-AEREO,Mexico
ELV,Transportes A¨¦reos Nacionales De Selva Tans,AEREOS SELVA,Peru
FBO,TAG Farnborough Airport,,United Kingdom
FNV,Transaviaservice,TRANSAVIASERVICE,Georgia
FPG,TAG Aviation,TAG AVIATION,Switzerland
GFN,The 955 Preservation Group,GRIFFON,United Kingdom
GJB,Trans-Air-Link,SKY TRUCK,United States
GPD,Tradewind Aviation,GOODSPEED,United States
HBA,Trail Lake Flying Service,HARBOR AIR,United States
HET,TAF Helicopters,HELITAF,Spain
HTO,Tango Bravo,HELI TANGO,France
HVK,Turkish Air Force,TURKISH AIRFORCE,Turkey
IHS,Thryluthjonustan,,Iceland
TBA,Tibet Airlines,TIBET,China
IRF,TA-Air Airline,TA-AIR,Iran
IRR,Tara Air Line,TARAIR,Iran
JCH,Trading Air Cargo,TRADING CARGO,Mauritania
KCA,Trans-Kiev,TRANS-KIEV,Ukraine
JEL,Tal Air Charters,JETEL,Canada
KRA,Transcontinental Airlines,REGATA,Kazakhstan
KTB,Transaviabaltika,TRANSBALTIKA,Lithuania
KTS,Transair-Gyraintiee,KOTAIR,Russia
LAP,TAM Mercosur,PARAGUAYA,Paraguay
LCC,The Lancair Company,LANCAIR,United States
LEG,The Army Aviation Heritage Foundation,LEGACY,United States
LKW,Top Sky International,TOPINTER,Indonesia
LOF,Trans States Airlines,WATERSKI,United States
LTA,Trans Atlantis,LANTRA,Canada
MCT,Transportaci¨®n A¨¦rea Del Mar De Cort¨¦s,TRANS CORTES,Mexico
MGM,Transporte Aero MGM,AERO EMM-GEE-EMM,Mexico
MOH,Tigerfly,MOTH,United Kingdom
MPO,Transportes A¨¦reos Amparo,AMPARO,Mexico
MUI,Trans Air,MAUI,United States
MXQ,Transportes A¨¦reos Mexiquenses,MEXIQUENSES,Mexico
,Travelsky Technology,,China
,Thalys,,Belgium
,,,
NTR,TNT International Aviation,NITRO,United Kingdom
OSY,Open Skies Consultative Commission,OPEN SKIES,United States
PCW,Trans-Pacific Orient Airways,PACIFIC ORIENT,Philippines
PGS,Tauranga Aer Club,,New Zealand
PSS,TSSKB-Progress,PROGRESS,Russia
RBD,Trans World Express,RED BIRD,United States
REC,Trans Reco,TRANS-RECO,Mauritania
RMS,Tas Aviation,TASS AIR,United States
ROT,Tarom,TAROM,Romania
ROU,Transportes A¨¦reos I. R. Crusoe,ROBINSON CRUSOE,Chile
RRT,Transportes A¨¦reos Sierra,SIERRA ALTA,Mexico
RRY,Tbilisi Aviation University,AIRFERRY,Georgia
RTM,Trans Am Compania,AERO TRANSAM,Ecuador
SBJ,Trans Sahara Air,TRANS SAHARA,Nigeria
SEI,Transportes A¨¦reos Sierra Madre,TRANSPORTE SIERRA,Mexico
SRT,Trans Asian Airlines,TRASER,Kazakhstan
URN,Turan Air,TURAN,Azerbaijan
TIB,TRIP Linhas A¨¦reas,TRIP,Brazil
USB,Tusheti,TUSHETI,Georgia
UTM,TAPC Aviatrans Aircompany,AVIATAPS,Uzbekistan
UTN,Trans-Ulgii,TRANS-ULGII,Mongolia
UTT,Transarabian Transportation Services,ARABIAN TRANSPORT,Uganda
VEN,Transaven,TRANSAVEN AIRLINE,Venezuela
VIP,Tag Aviation UK,SOVEREIGN,United Kingdom
VNZ,Tbilaviamsheni,TBILAVIA,Georgia
VRC,Taxi de Veracruz,VERACRUZ,Mexico
XAR,XpressAir,XPRESS,Indonesia
XNR,Taxi Aero Del Norte,TAXI NORTE,Mexico
TYR,Tyrolean Airways,TYROLEAN,Austria
TAN,Transportes A¨¦reos Nacionales,,Honduras
TFL,TUI Airlines Netherlands,ORANGE,Netherlands
GCR,Tianjin Airlines,BO HAI,China
,Tsaradia,,Madagascar
TUM,UTAir,UTAIR-CARGO,Russian Federation
UEU,United European Airlines,UNITED EUROPEAN,Romania
UCG,Uniworld Air Cargo,UNIWORLD,Panama
CUH,Urumqi Airlines,LOULAN,China
DOD,USAF?Air Mobility Operations Control Center,,United States
DOI,U.S. Department of the Interior,INTERIOR,United States
CNV,U.S. Navy Reserve Logistic Air Forces,CONVOY,United States
EXM,United Kingdom Civil Aviation Authority,EXAM,United Kingdom
GIH,Union des Transports Africains de Guinee,TRANSPORT AFRICAIN,Guinea
GKA,US Army Parachute Team,GOLDEN KNIGHTS,United States
GWY,USA3000 Airlines,GETAWAY,United States
UAB,United Arabian Airlines,UNITED ARABIAN,Sudan
UAL,United Airlines,UNITED,United States
UBD,United Airways,UNITED BANGLADESH,Bangladesh
UAC,United Air Charters,UNITAIR,Zimbabwe
UCS,United Carriers Systems,UNITED CARRIERS,United States
UEA,United Eagle Airlines,UNITED EAGLE,China
UFS,United Feeder Service,FEEDER EXPRESS,United States
CFU,United Kingdom Civil Aviation Authority,MINAIR,United Kingdom
KRF,United Kingdom Royal VIP Flights,KITTYHAWK,United Kingdom
KRH,United Kingdom Royal VIP Flight,SPARROWHAWK,United Kingdom
SDS,United Kingdom Civil Aviation Authority,STANDARDS,United Kingdom
TQF,United Kingdom Royal VIP Flights,RAINBOW,United Kingdom
CGX,United States Coast Guard Auxiliary,COASTGUARD AUXAIR,United States
AGR,United States Department Of Agriculture,AGRICULTURE,United States
UAD,University Air Squadron,,United Kingdom
UAJ,University Air Squadron,,United Kingdom
UAA,University Air Squadron,,United Kingdom
UAS,University Air Squadron,,United Kingdom
HBU,Universal Avia,KHARKIV UNIVERSAL,Ukraine
HLE,UK HEMS,HELIMED,United Kingdom
JUS,USA Jet Airlines,JET USA,United States
LEA,Unijet,LEADAIR,France
MSH,US Marshals Service,MARSHALAIR,United States
NDU,University of North Dakota,SIOUX,United States
PNA,Universal Airlines,PACIFIC NORTHERN,United States
,Upali Air,UPALI,Sri Lanka
RAU,Uganda Royal Airways,UGANDA ROYAL,Uganda
SAU,United Aviation Services,UNISERVE,Spain
SVR,Ural Airlines,SVERDLOVSK AIR,Russia
TRB,Ukraine Transavia,KIROVTRANS,Ukraine
UAF,United Arab Emirates Air Force,UNIFORCE,United Arab Emirates
UAI,Union Africaine des Transports,UNAIR,Ivory Coast
UCC,Uganda Air Cargo,UGANDA CARGO,Uganda
UCH,US Airports Air Charter,US CHARTER,United States
UCO,Ucoaviacion,UCOAVIACION,Spain
UES,Ues-Avia Aircompany,AVIASYSTEM,Ukraine
UGA,Uganda Airlines,UGANDA,Uganda
UGC,Urgemer Canarias,URGEMER,Spain
UHL,Ukrainian Helicopters,UKRAINE COPTERS,Ukraine
UHS,Ulyanovsk Higher Civil Aviation School,PILOT AIR,Russia
UJR,Universal Jet Rental de Mexico,UNIVERSAL JET,Mexico
UJT,Universal Jet Aviation,UNI-JET,United States
UKI,UK International Airlines,KHALIQ,United Kingdom
UKL,Ukraine Air Alliance,UKRAINE ALLIANCE,Ukraine
UKM,UM Airlines,UKRAINE MEDITERRANEE,Ukraine
UKN,Ukraine Air Enterprise,ENTERPRISE UKRAINE,Ukraine
UKP,United Kingdom Home Office,POLICE,United Kingdom
UKS,Ukrainian Cargo Airways,CARGOTRANS,Ukraine
ULT,Ultrair,ULTRAIR,United States
ULH,Ultimate HELI,ULTIMATEHELI,South Africa
ULR,Ultimate Air,VIPER,South Africa
UNC,Uni-Fly,UNICOPTER,Denmark
UNF,Union Flights,UNION FLIGHTS,United States
UNJ,Universal Jet,PROJET,Spain
UNS,Unsped Paket Servisi,UNSPED,Turkey
UNU,Unifly Servizi Aerei,UNIEURO,Italy
UPL,Ukrainian Pilot School,PILOT SCHOOL,Ukraine
UPS,United Parcel Service,UPS,United States
URV,Uraiavia,URAI,Russia
AWE,US Airways,CACTUS,United States
USF,USAfrica Airways,AFRICA EXPRESS,United States
USH,US Helicopter,US-HELI,United States
USJ,US Jet,USJET,United States
USX,US Express,AIR EXPRESS,United States
UTA,UTair Aviation,UTAIR,Russia
UTG,UTAGE,UTAGE,Equatorial Guinea
UTR,Utair South Africa,AIRUT,South Africa
UTS,Ukrainian State Air Traffic Service Enterprise,AIRRUH,Ukraine
UTU,Urartu-Air,,Armenia
UVA,Universal Airways,UNIVERSAL,United States
UVG,Universal Airlines,GUYANA JET,Guyana
UVM,Uvavemex,UVAVEMEX,Mexico
AIO,United States Air Force,AIR CHIEF,United States
UVN,United Aviation,UNITED AVIATION,Kuwait
UZB,Uzbekistan Airways,UZBEK,Uzbekistan
AUI,Ukraine International Airlines,UKRAINE INTERNATIONAL,Ukraine
WEC,Universal Airlines,AIRGO,United States
,Unavia Suisse,,Switzerland
USA,US Airways,CACTUS,United States
QID,USAF 100th Air Refueling Wing,QUID,United States
UIT,University of Troms? School of Aviation,ARCTIC,Norway
VNL,Vanilla Air,VANILLA,Japan
VAI,Volant Aviation International,,Pakistan
VAR,Veca Airlines,VECA,El Salvador
VLR,Volare 22 X,VOLAX,Mexico
VDR,Voldirect,VOLDIR,France
VVV,Valair Avia??o Lda,VALAIRJET,Portugal
VIV,VIVA Aerobus,AEROENLACES,Mexico
VIL,V I Airlink,TURTLE DOVE,British Virgin Islands
VOZ,Virgin Australia Airlines,VELOCITY,Australia
VBA,V Bird Airlines Netherlands,VEEBEE,Netherlands
WIW,V-avia Airline,VEE-AVIA,Ukraine
VBD,V-Berd-Avia,VEEBIRD-AVIA,Armenia
VAC,Vacationair,VACATIONAIR,Canada
RDW,Valair AG (Helicoptere),ROADWATCH,Switzerland
VLA,Valan International Cargo Charter,NALAU,South Africa
VLN,Valan Limited,VALAN,Moldova
EHR,Valfell-Verkflug,ROTOR,Iceland
VLU,Valuair,VALUAIR,Singapore
VJA,ValuJet Airlines,CRITTER,United States
VAA,Van Air Europe,EUROVAN,Czech Republic
VGC,Vanguardia en Aviaci¨®n en Colima,VANGUARDIA COLIMA,Mexico
VGD,Vanguard Airlines,VANGUARD AIR,United States
VFC,Vietnam Air Services Company(VASCO),VASCO AIR,Vietnam
VAG,Vega,SEGA,Kazakhstan
WGA,Vega Air Company,WEGA FRANKO,Ukraine
WEL,"Veles, Ukrainian Aviation Company",VELES,Ukraine
VTX,Verataxis,VERATAXIS,Mexico
BTP,Veritair Ltd,NET RAIL,United Kingdom
VAL,Voyageur Airways,VOYAGEUR,Canada
GRV,Vernicos Aviation,NIGHT RIDER,Greece
HVN,Vietnam Airlines,VIET NAM AIRLINES,Vietnam
KWA,Vozdushnaya Academy,VOZAIR,Kazakhstan
MOV,VIM Airlines,MOV AIR,Russia
MVY,VIM-Aviaservice,,Russia
,Via Rail Canada,,Canada
ENV,Victoria Aviation,ENDEAVOUR,United Kingdom
VCT,Viscount Air Service,VISCOUNT AIR,United States
SSI,Vision Airlines,SUPER JET,Nigeria
FXF,VIP Air Charter,FOX FLIGHT,United States
PAV,VIP Avia,NICOL,Kazakhstan
PRX,VIP Avia,PAREX,Latvia
VAT,Visionair,VISIONAIR,Ireland
,Viasa,,Venezuela
VCA,VICA - Viacao Charter A¨¦reos,VICA,Brazil
VCM,Volare Air Charter Company,CARMEN,United States
VOI,Volaris,VOLARIS,Mexico
VDA,Volga-Dnepr Airlines,VOLGA,Russia
VEA,Vega Airlines,VEGA AIRLINES,Bulgaria
VEC,Venescar Internacional,VECAR,Venezuela
VEE,Victor Echo,VICTOR ECHO,Spain
VEI,Virgin Express Ireland,GREEN ISLE,Ireland
VRD,Virgin America,REDWOOD,United States
VJC,Vietjet Air,VIETJET,Vietnam
VES,Vieques Air Link,VIEQUES,United States
VEX,Virgin Express,VIRGIN EXPRESS,Belgium
VFT,VZ Flights,ZETA FLIGHTS,Mexico
VGN,Virgin Nigeria Airways,VIRGIN NIGERIA,Nigeria
VGV,Vologda State Air Enterprise,VOLOGDA AIR,Russia
VHA,VH-Air Industrie,AIR V-H,Angola
VHM,VHM Schul-und-Charterflug,EARLY BIRD,Germany
VIB,Vibroair Flugservice,VITUS,Germany
VIC,VIP Servicios A¨¦reos Ejecutivos,VIP-EJECUTIVO,Mexico
VIE,VIP Empresarial,VIP EMPRESARIAL,Mexico
VIF,VIF Luftahrt,VIENNA FLIGHT,Austria
VIG,Vega Aviation,VEGA AVIATION,Sudan
VIH,Vichi,VICHI,Moldova
VIK,Viking Airlines,SWEDJET,Sweden
VIN,Vinair Aeroservi?os,VINAIR,Portugal
VIR,Virgin Atlantic Airways,VIRGIN,United Kingdom
VJM,Viajes Ejecutivos Mexicanos,VIAJES MEXICANOS,Mexico
VJT,Vistajet,VISTA,Canada
VJT,Vistajet,VISTA MALTA,Malta
VVM,Viva Macau,JACKPOT,Macao
VLE,C.A.I. Second,VOLA,Italy
VLG,Vueling Airlines,VUELING,Spain
VLK,Vladivostok Air,VLADAIR,Russia
VLO,Varig Log¨ªstica,VELOG,Brazil
VLT,Vertical-T Air Company,VERTICAL,Russia
VMA,Vero Monmouth Airlines,VERO MONMOUTH,United States
VNK,Vipport?Joint Stock Company,,Russia
VOA,Viaggio Air,VIAGGIO,Bulgaria
VOG,Voyager Airlines,VOYAGER AIR,Bangladesh
VPA,Vipair Airlines,VIAIR,Kazakhstan
VPB,Veteran Air,VETERAN,Ukraine
VPV,VIP-Avia,VIP AVIA,Georgia
VRA,Vertair,VERITAIR,United Kingdom
VRE,Volare Airlines,UKRAINE VOLARE,Ukraine
VRL,Voar Lda,VOAR LINHAS,Angola
VRN,VRG Linhas A¨¦reas,VARIG,Brazil
VVC,VivaColombia,VivaColombia,Colombia
VSB,Vickers Limited,VICKERS,United Kingdom
VSN,Vision Airways Corporation,VISION,Canada
VSO,Voronezh Aircraft Manufacturing Society,VASO,Russia
VSP,VASP,VASP,Brazil
VSS,Virign Islands Seaplane Shuttle,WATERBIRD,United States
VTC,Vuelos Especializados Tollocan,VUELOS TOLLOCAN,Mexico
VTH,Vuelos Corporativos de Tehuacan,VUELOS TEHUACAN,Mexico
VOE,Volotea,VOLOTEA,Spain
VTK,Vostok Airlines,VOSTOK,Russia
VTL,Victor Tagle Larrain,VITALA,Chile
VTV,Vointeh,VOINTEH,Bulgaria
VUR,Vuelos Internos Privados VIP,VIPEC,Ecuador
VUS,Vuela Bus,VUELA BUS,Mexico
VZL,Vzlyet,VZLYET,Russia
VLM,VLM Airlines,RUBENS,Belgium
WCY,Viking Express,TITAN AIR,United States
WEV,Victoria International Airways,VICTORIA UGANDA,Uganda
WLG,Air Volga,GOUMRAK,Russia
VNR,Viennair,VIENNAIR,Austria
WGN,Western Global Airlines,WESTERN GLOBAL,United States
WCC,West Coast Charters,WEST COAST,United States
WDL,WDL Aviation,WDL,Germany
WRR,WRA Inc,WRAP AIR,United States
XWS,WSI Corporation,,United States
CGG,Walmart Aviation,CHARGE,United States
WAS,Walsten Air Services,WALSTEN,Canada
GOT,WaltAir,GOTHIC,Sweden
WPT,Wapiti Aviation,WAPITI,Canada
WAV,Warbelow's Air Ventures,WARBELOW,United States
ATX,Warwickshire Aerocentre Ltd.,AIRTAX,United Kingdom
WSG,Wasaya Airways,WASAYA,Canada
,Wayraper¨²,WAYRAPER?,Peru
WTC,Weasua Air Transport Company,WATCO,Liberia
WEB,WebJet Linhas A¨¦reas,WEB-BRASIL,Brazil
TDB,Welch Aviation,THUNDER BAY,United States
WLC,Welcome Air,WELCOMEAIR,Austria
BLW,Wermlandsflyg AB,BLUESTAR,Sweden
WCB,West Africa Airlines,KILO YANKEE,Ghana
WTF,West African Air Transport,WESTAF AIRTRANS,Senegal
WSF,West African Airlines,,Benin
WAC,West African Cargo Airlines,WESTAF CARGO,Mauritania
WLX,West Air Luxembourg,WEST LUX,Luxembourg
SWN,West Air Sweden,AIR SWEDEN,Sweden
WCW,West Caribbean Airways,WEST,Colombia
WCR,West Caribbean Costa Rica,WEST CARIBBEAN,Costa Rica
YWZ,West Coast Air,COAST AIR,Canada
,West Coast Airlines,,United States
WCG,West Coast Airlines,WHISKY INDIA,Ghana
WCA,West Coast Airways,WEST-LEONE,Sierra Leone
TEE,West Freugh DTEO,TEEBIRD,United Kingdom
WEW,West Wind Aviation,WESTWIND,Canada
WJA,WestJet,WESTJET,Canada
WAA,Westair Aviation,WESTAIR WINGS,Namibia
WSC,Westair Cargo Airlines,WESTCAR,C?te d'Ivoire
PCM,Westair Industries,PAC VALLEY,United States
BLK,Westcoast Energy,BLUE FLAME,Canada
CXP,Western,RUBY MOUNTAIN,United States
WST,Western Air,WESTERN BAHAMAS,Bahamas
NPC,Western Air Couriers,NORPAC,United States
WAE,Western Air Express,WESTERN EXPRESS,United States
WAL,Western Airlines,WESTERN,United States
WAL,Western Arctic Air,WESTERN ARCTIC,Canada
WTV,Western Aviators,WESTAVIA,United States
WES,Western Express Air Lines,WEST EX,Canada
KMR,Western Pacific Airlines,KOMSTAR,United States
WPA,Western Pacific Airservice,WESTPAC,Solomon Islands
WSL,Westflight Aviation,WEST LINE,United Kingdom
WSA,Westgates Airlines,WESTATES,United States
WHE,Westland Helicopters,WESTLAND,United Kingdom
WTP,Westpoint Air,WESTPOINT,Canada
WWD,Westward Airways,WESTWARD,United States
WHT,White,WHITEJET,Portugal
WEA,White Eagle Aviation,WHITE EAGLE,Poland
WRA,White River Air Services,,Canada
WWL,Whyalla Airlines,,Australia
WIF,Wider?e,WIDEROE,Norway
WIG,Wiggins Airways,WIGGINS AIRWAYS,United States
WHS,Wiking Helikopter Service,WEEKING,Germany
WFO,Wilbur's Flight Operations,WILBURS,United States
WLS,Williams Air,WILLIAMS AIR,United States
